time,v_alt_pb,Vc_dt_pb,v_alt_ph,Vr_dt,current_low_pass_capacitor_voltage, current_high_pass_capacitor_voltage, discharge_low_pass, discharge_high_pass
0.059000;3.792295;1.156205;3.792295;0.709050;1.705375;2.000000;0.294625;0.000000
0.060000;3.711767;1.236490;3.711767;0.411320;1.714631;2.000000;0.285369;0.000000
0.061000;3.405693;1.304638;3.405693;0.068876;1.723596;2.000000;0.276404;0.000000
0.062000;2.912117;1.355138;2.912117;-0.277934;1.732280;2.000000;0.267720;0.000000
0.063000;2.291177;1.384545;2.291177;-0.588246;1.740690;2.000000;0.259310;0.000000
0.064000;1.617991;1.391879;1.617991;-0.825512;1.748837;2.000000;0.251163;0.000000
0.065000;0.973781;1.378744;0.973781;-0.961823;1.756727;2.000000;0.243273;0.000000
0.066000;0.436259;1.349135;0.436259;-0.981208;1.764370;2.000000;0.235630;0.000000
0.067000;0.070449;1.308964;0.070449;-0.881522;1.771772;2.000000;0.228228;0.000000
0.068000;-0.079010;1.265359;-0.079010;-0.674700;1.778942;2.000000;0.221058;0.000000
0.069000;0.006860;1.225822;0.006860;-0.385345;1.785887;2.000000;0.214113;0.000000
0.070000;0.319132;1.197338;0.319132;-0.047820;1.792614;2.000000;0.207386;0.000000
0.071000;0.822030;1.185547;0.822030;0.297814;1.799129;2.000000;0.200871;0.000000
0.072000;1.457156;1.194080;1.457156;0.610539;1.805440;2.000000;0.194560;0.000000
0.073000;2.150398;1.224124;2.150398;0.853226;1.811552;2.000000;0.188448;0.000000
0.074000;2.820687;1.274281;2.820687;0.997027;1.817472;2.000000;0.182528;0.000000
0.075000;3.389590;1.340736;3.389590;1.024783;1.823206;2.000000;0.176794;0.000000
0.076000;3.790577;1.417700;3.790577;0.933059;1.828761;2.000000;0.171239;0.000000
0.077000;3.976889;1.498099;3.976889;0.732544;1.834140;2.000000;0.165860;0.000000
0.078000;3.927068;1.574407;3.927068;0.446791;1.839351;2.000000;0.160649;0.000000
0.079000;3.647493;1.639535;3.647493;0.109430;1.844398;2.000000;0.155602;0.000000
0.080000;3.171624;1.687667;3.171624;-0.239807;1.849286;2.000000;0.150714;0.000000
0.081000;2.556048;1.714948;2.556048;-0.559784;1.854021;2.000000;0.145979;0.000000
0.082000;1.873787;1.719938;1.873787;-0.812825;1.858607;2.000000;0.141393;0.000000
0.083000;1.205665;1.703782;1.205665;-0.969169;1.863049;2.000000;0.136951;0.000000
0.084000;0.630748;1.670072;0.630748;-1.010488;1.867351;2.000000;0.132649;0.000000
0.085000;0.217000;1.624422;0.217000;-0.932055;1.871519;2.000000;0.128481;0.000000
0.086000;0.013245;1.573805;0.013245;-0.743303;1.875555;2.000000;0.124445;0.000000
0.087000;0.043391;1.525726;0.043391;-0.466707;1.879465;2.000000;0.120535;0.000000
0.088000;0.303611;1.487332;0.303611;-0.135130;1.883251;2.000000;0.116749;0.000000
0.089000;0.762787;1.464570;0.762787;0.212064;1.886919;2.000000;0.113081;0.000000
0.090000;1.366195;1.461479;1.366195;0.533665;1.890472;2.000000;0.109528;0.000000
0.091000;2.041974;1.479716;2.041974;0.791490;1.893913;2.000000;0.106087;0.000000
0.092000;2.709621;1.518355;2.709621;0.954895;1.897245;2.000000;0.102755;0.000000
0.093000;3.289514;1.573997;3.289514;1.004404;1.900474;2.000000;0.099526;0.000000
0.094000;3.712323;1.641175;3.712323;0.934004;1.903600;2.000000;0.096400;0.000000
0.095000;3.927210;1.712993;3.927210;0.751862;1.906629;2.000000;0.093371;0.000000
0.096000;3.907838;1.781946;3.907838;0.479360;1.909562;2.000000;0.090438;0.000000
0.097000;3.655487;1.840805;3.655487;0.148560;1.912403;2.000000;0.087597;0.000000
0.098000;3.198903;1.883471;3.198903;-0.201578;1.915155;2.000000;0.084845;0.000000
0.099000;2.590900;1.905695;2.590900;-0.529810;1.917821;2.000000;0.082179;0.000000
0.100000;1.902113;1.905583;1.902113;-0.797480;1.920402;2.000000;0.079598;0.000000
0.101000;1.212650;1.883814;1.212650;-0.973092;1.922903;2.000000;0.077097;0.000000
0.102000;0.602620;1.843564;0.602620;-1.036035;1.925325;2.000000;0.074675;0.000000
0.103000;0.142658;1.790128;0.142658;-0.979017;1.927671;2.000000;0.072329;0.000000
0.104000;-0.114420;1.730295;-0.114420;-0.808932;1.929943;2.000000;0.070057;0.000000
0.105000;-0.139867;1.671542;-0.139867;-0.546038;1.932144;2.000000;0.067856;0.000000
0.106000;0.067599;1.621153;0.067599;-0.221570;1.934276;2.000000;0.065724;0.000000
0.107000;0.481644;1.585354;0.481644;0.125961;1.936341;2.000000;0.063659;0.000000
0.108000;1.051434;1.568581;1.051434;0.455316;1.938341;2.000000;0.061659;0.000000
0.109000;1.707641;1.572949;1.707641;0.727409;1.940278;2.000000;0.059722;0.000000
0.110000;2.370647;1.598010;2.370647;0.909922;1.942154;2.000000;0.057846;0.000000
0.111000;2.959956;1.640796;2.959956;0.981133;1.943971;2.000000;0.056029;0.000000
0.112000;3.403709;1.696180;3.403709;0.932481;1.945732;2.000000;0.054268;0.000000
0.113000;3.647189;1.757473;3.647189;0.769578;1.947436;2.000000;0.052564;0.000000
0.114000;3.659285;1.817220;3.659285;0.511547;1.949088;2.000000;0.050912;0.000000
0.115000;3.436174;1.868081;3.436174;0.188760;1.950687;2.000000;0.049313;0.000000
0.116000;3.001773;1.903697;3.001773;-0.160754;1.952236;2.000000;0.047764;0.000000
0.117000;2.404912;1.919443;2.404912;-0.495802;1.953737;2.000000;0.046263;0.000000
0.118000;1.713562;1.912975;1.713562;-0.776902;1.955190;2.000000;0.044810;0.000000
0.119000;1.006799;1.884507;1.006799;-0.970947;1.956598;2.000000;0.043402;0.000000
0.120000;0.365456;1.836784;0.365456;-1.055123;1.957962;2.000000;0.042038;0.000000
